unix,date,symbol,open,high,low,Price,Telapsed
1526695200,19/05/2018 02:00,BTC/EUR,6970.42,6981.07,6954.65,6981.07,3.8333
1526698800,19/05/2018 03:00,BTC/EUR,6981.07,7018.44,6965,7010.27,3.8750
1526702400,19/05/2018 04:00,BTC/EUR,7010.27,7022.25,6992.96,7000,3.9167
1526706000,19/05/2018 05:00,BTC/EUR,7000,7010.07,6990.01,7001.09,3.9583
1526709600,19/05/2018 06:00,BTC/EUR,7001.09,7013,6991,6991,4.0000
1526713200,19/05/2018 07:00,BTC/EUR,6991,7002.08,6904.64,6959.1,4.0417
1526716800,19/05/2018 08:00,BTC/EUR,6959.1,6999.86,6937.98,6987,4.0833
1526720400,19/05/2018 09:00,BTC/EUR,6987,7000,6973.4,6982.59,4.1250
1526724000,19/05/2018 10:00,BTC/EUR,6982.59,7020.6,6975.6,7004.37,4.1667
1526727600,19/05/2018 11:00,BTC/EUR,7004.37,7123.56,6998.09,7115.91,4.2083
1526731200,19/05/2018 12:00,BTC/EUR,7115.91,7136.8,7072.21,7080.75,4.2500
1526734800,19/05/2018 13:00,BTC/EUR,7080.75,7118.98,7041.51,7049.07,4.2917
1526738400,19/05/2018 14:00,BTC/EUR,7049.07,7069.9,7047.27,7067.08,4.3333
1526742000,19/05/2018 15:00,BTC/EUR,7067.08,7069.9,7034.4,7057.99,4.3750
1526745600,19/05/2018 16:00,BTC/EUR,7057.99,7068.76,7034.72,7043.09,4.4167
1526749200,19/05/2018 17:00,BTC/EUR,7043.09,7064.94,7031.2,7052.9,4.4583
1526752800,19/05/2018 18:00,BTC/EUR,7052.9,7069.9,7043.1,7058.78,4.5000
1526756400,19/05/2018 19:00,BTC/EUR,7058.78,7069.33,7038.9,7058.24,4.5417
1526760000,19/05/2018 20:00,BTC/EUR,7058.24,7069.9,7020,7020,4.5833
1526763600,19/05/2018 21:00,BTC/EUR,7020,7027.11,6952.63,6972.19,4.6250
1526767200,19/05/2018 22:00,BTC/EUR,6972.19,7007.7,6957,6995.46,4.6667
1526770800,19/05/2018 23:00,BTC/EUR,6995.46,7012.7,6972.65,7001.3,4.7083
1526774400,20/05/2018 00:00,BTC/EUR,7001.3,7002.6,6967.6,6970.7,4.7500
1526778000,20/05/2018 01:00,BTC/EUR,6970.7,6987.91,6940.64,6987.5,4.7917
1526781600,20/05/2018 02:00,BTC/EUR,6987.5,7034,6976.06,7034,4.8333
1526785200,20/05/2018 03:00,BTC/EUR,7034,7044.99,7000.24,7016.23,4.8750
1526788800,20/05/2018 04:00,BTC/EUR,7016.23,7028.09,7005.6,7015.25,4.9167
1526792400,20/05/2018 05:00,BTC/EUR,7015.25,7035.39,7007.56,7008.6,4.9583
1526796000,20/05/2018 06:00,BTC/EUR,7008.6,7034.57,7008.6,7013,5.0000
1526799600,20/05/2018 07:00,BTC/EUR,7013,7032.42,7002,7031.32,5.0417
1526803200,20/05/2018 08:00,BTC/EUR,7031.32,7056.5,7015.01,7029.41,5.0833
1526806800,20/05/2018 09:00,BTC/EUR,7029.41,7090.83,7029.41,7087,5.1250
1526810400,20/05/2018 10:00,BTC/EUR,7087,7110,7073.02,7090,5.1667
1526814000,20/05/2018 11:00,BTC/EUR,7090,7092.52,7063.57,7074.83,5.2083
1526817600,20/05/2018 12:00,BTC/EUR,7074.83,7098.7,7029.75,7056.8,5.2500
1526821200,20/05/2018 13:00,BTC/EUR,7056.8,7083.81,7039.92,7060.44,5.2917
1526824800,20/05/2018 14:00,BTC/EUR,7060.44,7088.99,7060.44,7071.8,5.3333
1526828400,20/05/2018 15:00,BTC/EUR,7071.8,7118,7071.8,7109,5.3750
1526832000,20/05/2018 16:00,BTC/EUR,7109,7238,7109,7193.43,5.4167
1526835600,20/05/2018 17:00,BTC/EUR,7193.43,7240.87,7180,7220,5.4583
1526839200,20/05/2018 18:00,BTC/EUR,7220,7247.49,7210,7222.09,5.5000
1526842800,20/05/2018 19:00,BTC/EUR,7222.09,7238.25,7195,7222.08,5.5417
1526846400,20/05/2018 20:00,BTC/EUR,7222.08,7285,7220,7259.31,5.5833
1526850000,20/05/2018 21:00,BTC/EUR,7259.31,7274.29,7225.13,7234.07,5.6250
1526853600,20/05/2018 22:00,BTC/EUR,7234.07,7250,7197.53,7207,5.6667
1526857200,20/05/2018 23:00,BTC/EUR,7207,7241.5,7205.03,7228.9,5.7083
1526860800,21/05/2018 00:00,BTC/EUR,7228.9,7263.27,7193.01,7222.89,5.7500
1526864400,21/05/2018 01:00,BTC/EUR,7222.89,7229.98,7171.38,7193.03,5.7917
1526868000,21/05/2018 02:00,BTC/EUR,7193.03,7241.44,7190.33,7239.08,5.8333
1526871600,21/05/2018 03:00,BTC/EUR,7239.08,7251.64,7200.21,7228.88,5.8750
1526875200,21/05/2018 04:00,BTC/EUR,7228.88,7257,7218.86,7236.6,5.9167
1526878800,21/05/2018 05:00,BTC/EUR,7236.6,7248.98,7224.2,7233.48,5.9583
1526882400,21/05/2018 06:00,BTC/EUR,7233.48,7314.51,7209.57,7280.1,6.0000
1526886000,21/05/2018 07:00,BTC/EUR,7280.1,7316.49,7260.63,7278.08,6.0417
1526889600,21/05/2018 08:00,BTC/EUR,7278.08,7282.05,7229.41,7242.41,6.0833
1526893200,21/05/2018 09:00,BTC/EUR,7242.41,7262.1,7212.93,7225.32,6.1250
1526896800,21/05/2018 10:00,BTC/EUR,7225.32,7228.59,7180.8,7209.01,6.1667
1526900400,21/05/2018 11:00,BTC/EUR,7209.01,7224.99,7182,7215.25,6.2083
1526904000,21/05/2018 12:00,BTC/EUR,7215.25,7244.7,7199.08,7225.89,6.2500
1526907600,21/05/2018 13:00,BTC/EUR,7225.89,7232,7200,7207.73,6.2917
1526911200,21/05/2018 14:00,BTC/EUR,7207.73,7214.18,7105,7160,6.3333
1526914800,21/05/2018 15:00,BTC/EUR,7160,7168,7132.23,7149,6.3750
1526918400,21/05/2018 16:00,BTC/EUR,7149,7161.63,7115.97,7132.39,6.4167
1526922000,21/05/2018 17:00,BTC/EUR,7132.39,7149.12,7118.3,7127.07,6.4583
1526925600,21/05/2018 18:00,BTC/EUR,7127.07,7127.07,7065,7099.9,6.5000
1526929200,21/05/2018 19:00,BTC/EUR,7099.9,7129.44,7094.07,7114.39,6.5417
1526932800,21/05/2018 20:00,BTC/EUR,7114.39,7164.26,7100,7126.56,6.5833
1526936400,21/05/2018 21:00,BTC/EUR,7126.56,7145.9,7094.8,7095.36,6.6250
1526940000,21/05/2018 22:00,BTC/EUR,7095.36,7132.07,7093.35,7132.07,6.6667
1526943600,21/05/2018 23:00,BTC/EUR,7132.07,7145.99,7114.02,7114.28,6.7083
1526947200,22/05/2018 00:00,BTC/EUR,7114.28,7133.2,7067.39,7099.82,6.7500
1526950800,22/05/2018 01:00,BTC/EUR,7099.82,7099.82,7000,7043.76,6.7917
1526954400,22/05/2018 02:00,BTC/EUR,7043.76,7060.52,7025.72,7052.6,6.8333
1526958000,22/05/2018 03:00,BTC/EUR,7052.6,7068.8,7038.78,7064.71,6.8750
1526961600,22/05/2018 04:00,BTC/EUR,7064.71,7072.26,7022.51,7037.69,6.9167
1526965200,22/05/2018 05:00,BTC/EUR,7037.69,7054.58,7025.86,7043.51,6.9583
1526968800,22/05/2018 06:00,BTC/EUR,7043.51,7096.53,7040,7074.98,7.0000
1526972400,22/05/2018 07:00,BTC/EUR,7074.98,7074.98,7026.19,7027.34,7.0417
1526976000,22/05/2018 08:00,BTC/EUR,7027.34,7049.89,7014,7028.59,7.0833
1526979600,22/05/2018 09:00,BTC/EUR,7028.59,7028.59,6950.14,6968.94,7.1250
1526983200,22/05/2018 10:00,BTC/EUR,6968.94,7004.12,6963.68,7004.04,7.1667
1526986800,22/05/2018 11:00,BTC/EUR,7004.04,7004.11,6941,6949.54,7.2083
1526990400,22/05/2018 12:00,BTC/EUR,6949.54,6961.26,6905,6943,7.2500
1526994000,22/05/2018 13:00,BTC/EUR,6943,6993.98,6936.74,6977.2,7.2917
1526997600,22/05/2018 14:00,BTC/EUR,6977.2,7004.12,6964,6985.61,7.3333
1527001200,22/05/2018 15:00,BTC/EUR,6985.61,7004.12,6972.02,6990,7.3750
1527004800,22/05/2018 16:00,BTC/EUR,6990,7004.12,6978.23,6988,7.4167
1527008400,22/05/2018 17:00,BTC/EUR,6988,6996.99,6980,6980,7.4583
1527012000,22/05/2018 18:00,BTC/EUR,6980,6987.99,6947.4,6974.72,7.5000
1527015600,22/05/2018 19:00,BTC/EUR,6974.72,6986,6927.31,6950.01,7.5417
1527019200,22/05/2018 20:00,BTC/EUR,6950.01,6960,6870,6894.8,7.5833
1527022800,22/05/2018 21:00,BTC/EUR,6894.8,6898.26,6840,6865,7.6250
1527026400,22/05/2018 22:00,BTC/EUR,6865,6875.01,6751,6766.83,7.6667
1527030000,22/05/2018 23:00,BTC/EUR,6766.83,6819.99,6766.59,6787.46,7.7083
1527033600,23/05/2018 00:00,BTC/EUR,6787.46,6819.88,6752.71,6759.44,7.7500
1527037200,23/05/2018 01:00,BTC/EUR,6759.44,6761.59,6676,6729.06,7.7917
1527040800,23/05/2018 02:00,BTC/EUR,6729.06,6751.09,6693.15,6733.12,7.8333
1527044400,23/05/2018 03:00,BTC/EUR,6733.12,6779.09,6716.37,6761.57,7.8750
1527048000,23/05/2018 04:00,BTC/EUR,6761.57,6772.24,6697.72,6725.85,7.9167
1527051600,23/05/2018 05:00,BTC/EUR,6725.85,6753.54,6700,6732.85,7.9583
1527055200,23/05/2018 06:00,BTC/EUR,6732.85,6771.75,6724.1,6764.66,8.0000
1527058800,23/05/2018 07:00,BTC/EUR,6764.66,6772.47,6675.67,6705.42,8.0417
1527062400,23/05/2018 08:00,BTC/EUR,6705.42,6739.88,6660.14,6702.75,8.0833
1527066000,23/05/2018 09:00,BTC/EUR,6702.75,6712.73,6665.01,6700.43,8.1250
1527069600,23/05/2018 10:00,BTC/EUR,6700.43,6747.1,6690.1,6712.94,8.1667
1527073200,23/05/2018 11:00,BTC/EUR,6712.94,6731.13,6675.14,6719.1,8.2083
1527076800,23/05/2018 12:00,BTC/EUR,6719.1,6787.7,6701.93,6769.81,8.2500
1527080400,23/05/2018 13:00,BTC/EUR,6769.81,6783.58,6742.07,6760.52,8.2917
1527084000,23/05/2018 14:00,BTC/EUR,6760.52,6761.6,6717,6739.13,8.3333
1527087600,23/05/2018 15:00,BTC/EUR,6739.13,6759.22,6566.53,6612.45,8.3750
1527091200,23/05/2018 16:00,BTC/EUR,6612.45,6612.45,6450,6528.69,8.4167
1527094800,23/05/2018 17:00,BTC/EUR,6528.69,6541.09,6371.94,6432.71,8.4583
1527098400,23/05/2018 18:00,BTC/EUR,6432.71,6465,6379.01,6416.54,8.5000
1527102000,23/05/2018 19:00,BTC/EUR,6416.54,6535.16,6411.89,6500.54,8.5417
1527105600,23/05/2018 20:00,BTC/EUR,6500.54,6550.09,6438.2,6495.87,8.5833
1527109200,23/05/2018 21:00,BTC/EUR,6495.87,6537.18,6469.33,6528.09,8.6250
1527112800,23/05/2018 22:00,BTC/EUR,6528.09,6543.13,6451.12,6465.5,8.6667
1527116400,23/05/2018 23:00,BTC/EUR,6465.5,6474.75,6384.97,6422.36,8.7083
1527120000,24/05/2018 00:00,BTC/EUR,6422.36,6511.09,6422.36,6476.5,8.7500
1527123600,24/05/2018 01:00,BTC/EUR,6476.5,6533.89,6476.5,6512.28,8.7917
1527127200,24/05/2018 02:00,BTC/EUR,6512.28,6525.52,6465.52,6474.73,8.8333
1527130800,24/05/2018 03:00,BTC/EUR,6474.73,6529.93,6471.02,6509.1,8.8750
1527134400,24/05/2018 04:00,BTC/EUR,6509.1,6608.34,6509.1,6603.97,8.9167
1527138000,24/05/2018 05:00,BTC/EUR,6603.97,6608.8,6561.81,6574.9,8.9583
1527141600,24/05/2018 06:00,BTC/EUR,6574.9,6591.74,6521.89,6545.62,9.0000
1527145200,24/05/2018 07:00,BTC/EUR,6545.62,6565.21,6433.1,6460.73,9.0417
1527148800,24/05/2018 08:00,BTC/EUR,6460.73,6460.73,6284.5,6333.01,9.0833
1527152400,24/05/2018 09:00,BTC/EUR,6333.01,6333.01,6188,6294.39,9.1250
1527156000,24/05/2018 10:00,BTC/EUR,6294.39,6327.21,6237.07,6258.08,9.1667
1527159600,24/05/2018 11:00,BTC/EUR,6258.08,6326,6258.08,6294.51,9.2083
1527163200,24/05/2018 12:00,BTC/EUR,6294.51,6438.44,6164.98,6403.55,9.2500
1527166800,24/05/2018 13:00,BTC/EUR,6403.55,6433.57,6374.1,6395.75,9.2917
1527170400,24/05/2018 14:00,BTC/EUR,6395.75,6460.7,6350.6,6403.81,9.3333
1527174000,24/05/2018 15:00,BTC/EUR,6403.81,6460,6398,6456.11,9.3750
1527177600,24/05/2018 16:00,BTC/EUR,6456.11,6456.11,6385.49,6413.52,9.4167
1527181200,24/05/2018 17:00,BTC/EUR,6413.52,6433.96,6350.72,6411.48,9.4583
1527184800,24/05/2018 18:00,BTC/EUR,6411.48,6497.05,6387.51,6481.75,9.5000
1527188400,24/05/2018 19:00,BTC/EUR,6481.75,6518.39,6453.23,6484.04,9.5417
1527192000,24/05/2018 20:00,BTC/EUR,6484.04,6484.04,6415.12,6456.97,9.5833
1527195600,24/05/2018 21:00,BTC/EUR,6456.97,6461.67,6387.01,6436,9.6250
1527199200,24/05/2018 22:00,BTC/EUR,6436,6483.11,6416.2,6464.5,9.6667
1527202800,24/05/2018 23:00,BTC/EUR,6464.5,6501.72,6435.99,6475.29,9.7083
1527206400,25/05/2018 00:00,BTC/EUR,6475.29,6475.78,6422,6454.37,9.7500
1527210000,25/05/2018 01:00,BTC/EUR,6454.37,6465.66,6422.25,6449.86,9.7917
1527213600,25/05/2018 02:00,BTC/EUR,6449.86,6536.59,6449.86,6516.93,9.8333
1527217200,25/05/2018 03:00,BTC/EUR,6516.93,6526.03,6476.65,6500.73,9.8750
1527220800,25/05/2018 04:00,BTC/EUR,6500.73,6516.41,6466.41,6489.59,9.9167
1527224400,25/05/2018 05:00,BTC/EUR,6489.59,6527.35,6480.84,6526.9,9.9583
1527228000,25/05/2018 06:00,BTC/EUR,6526.9,6543.93,6391.3,6426.38,10.0000
1527231600,25/05/2018 07:00,BTC/EUR,6426.38,6429.18,6298.85,6363.4,10.0417
1527235200,25/05/2018 08:00,BTC/EUR,6363.4,6375.5,6326,6372.85,10.0833
1527238800,25/05/2018 09:00,BTC/EUR,6372.85,6377.12,6317.8,6327.7,10.1250
1527242400,25/05/2018 10:00,BTC/EUR,6327.7,6375,6252.49,6295.58,10.1667
1527246000,25/05/2018 11:00,BTC/EUR,6295.58,6411.4,6272.21,6397.44,10.2083
1527249600,25/05/2018 12:00,BTC/EUR,6397.44,6455.25,6393.17,6438.03,10.2500
1527253200,25/05/2018 13:00,BTC/EUR,6438.03,6452.34,6407.61,6435.47,10.2917
1527256800,25/05/2018 14:00,BTC/EUR,6435.47,6455.2,6409.32,6419.71,10.3333
1527260400,25/05/2018 15:00,BTC/EUR,6419.71,6441.48,6374.9,6428.71,10.3750
1527264000,25/05/2018 16:00,BTC/EUR,6428.71,6445.1,6397.21,6404.49,10.4167
1527267600,25/05/2018 17:00,BTC/EUR,6404.49,6421.92,6363.77,6363.77,10.4583
1527271200,25/05/2018 18:00,BTC/EUR,6363.77,6389.18,6338.87,6363.56,10.5000
1527274800,25/05/2018 19:00,BTC/EUR,6363.56,6388.76,6329,6377.03,10.5417
1527278400,25/05/2018 20:00,BTC/EUR,6377.03,6403,6350.85,6400,10.5833
1527282000,25/05/2018 21:00,BTC/EUR,6400,6400,6371.01,6399.99,10.6250
1527285600,25/05/2018 22:00,BTC/EUR,6399.99,6399.99,6315.38,6362.75,10.6667
1527289200,25/05/2018 23:00,BTC/EUR,6362.75,6438.76,6338.11,6417.42,10.7083
1527292800,26/05/2018 00:00,BTC/EUR,6417.42,6417.42,6379.32,6392.79,10.7500
1527296400,26/05/2018 01:00,BTC/EUR,6392.79,6411.9,6382.66,6382.66,10.7917
1527300000,26/05/2018 02:00,BTC/EUR,6382.66,6398.73,6350.8,6350.8,10.8333
1527303600,26/05/2018 03:00,BTC/EUR,6350.8,6390.6,6350.8,6390.6,10.8750
1527307200,26/05/2018 04:00,BTC/EUR,6390.6,6390.6,6333.8,6346.52,10.9167
1527310800,26/05/2018 05:00,BTC/EUR,6346.52,6390.89,6337.95,6390.84,10.9583
1527314400,26/05/2018 06:00,BTC/EUR,6390.84,6394.88,6358.1,6379.37,11.0000
1527318000,26/05/2018 07:00,BTC/EUR,6379.37,6547.38,6369.07,6473.13,11.0417
1527321600,26/05/2018 08:00,BTC/EUR,6473.13,6500,6453.33,6477.06,11.0833
1527325200,26/05/2018 09:00,BTC/EUR,6477.06,6493.83,6455.48,6481.02,11.1250
1527328800,26/05/2018 10:00,BTC/EUR,6481.02,6481.99,6450,6465.98,11.1667
1527332400,26/05/2018 11:00,BTC/EUR,6465.98,6486.95,6452.76,6464.9,11.2083
1527336000,26/05/2018 12:00,BTC/EUR,6464.9,6475.59,6414.12,6462.18,11.2500
1527339600,26/05/2018 13:00,BTC/EUR,6462.18,6485.96,6443.31,6474.68,11.2917
1527343200,26/05/2018 14:00,BTC/EUR,6474.68,6484.6,6450.04,6464.4,11.3333
1527346800,26/05/2018 15:00,BTC/EUR,6464.4,6484.06,6450.06,6475.4,11.3750
1527350400,26/05/2018 16:00,BTC/EUR,6475.4,6480.57,6450.01,6465.97,11.4167
1527354000,26/05/2018 17:00,BTC/EUR,6465.97,6491.5,6454.01,6486.54,11.4583
1527357600,26/05/2018 18:00,BTC/EUR,6486.54,6489.99,6463.72,6485.88,11.5000
1527361200,26/05/2018 19:00,BTC/EUR,6485.88,6489.09,6450.27,6469.58,11.5417
1527364800,26/05/2018 20:00,BTC/EUR,6469.58,6474.26,6451.3,6451.67,11.5833
1527368400,26/05/2018 21:00,BTC/EUR,6451.67,6543.09,6405.25,6417.92,11.6250
1527372000,26/05/2018 22:00,BTC/EUR,6417.92,6422.46,6256.82,6290.34,11.6667
1527375600,26/05/2018 23:00,BTC/EUR,6290.34,6324.42,6264.55,6289.16,11.7083
1527379200,27/05/2018 00:00,BTC/EUR,6289.16,6299.2,6200,6243.55,11.7500
1527382800,27/05/2018 01:00,BTC/EUR,6243.55,6270.4,6219.64,6251.37,11.7917
1527386400,27/05/2018 02:00,BTC/EUR,6251.37,6292.19,6251.37,6279.8,11.8333
1527390000,27/05/2018 03:00,BTC/EUR,6279.8,6279.8,6240.42,6273.51,11.8750
1527393600,27/05/2018 04:00,BTC/EUR,6273.51,6282.8,6255.55,6270.01,11.9167
1527397200,27/05/2018 05:00,BTC/EUR,6270.01,6281.14,6236,6242.01,11.9583
1527400800,27/05/2018 06:00,BTC/EUR,6242.01,6278.13,6242.01,6267.46,12.0000
1527404400,27/05/2018 07:00,BTC/EUR,6267.46,6318.99,6247,6285.37,12.0417
1527408000,27/05/2018 08:00,BTC/EUR,6285.37,6293,6213.5,6271.05,12.0833
1527411600,27/05/2018 09:00,BTC/EUR,6271.05,6296.71,6257.31,6290,12.1250
1527415200,27/05/2018 10:00,BTC/EUR,6290,6348.98,6272.21,6297.6,12.1667
1527418800,27/05/2018 11:00,BTC/EUR,6297.6,6305.6,6265,6300,12.2083
1527422400,27/05/2018 12:00,BTC/EUR,6300,6305.95,6265.04,6268.88,12.2500
1527426000,27/05/2018 13:00,BTC/EUR,6268.88,6289.21,6238.99,6276,12.2917
1527429600,27/05/2018 14:00,BTC/EUR,6276,6310.98,6259,6305,12.3333
1527433200,27/05/2018 15:00,BTC/EUR,6305,6317.49,6282.84,6289.25,12.3750
1527436800,27/05/2018 16:00,BTC/EUR,6289.25,6318.99,6282.17,6314.69,12.4167
1527440400,27/05/2018 17:00,BTC/EUR,6314.69,6315.89,6287.11,6315.5,12.4583
1527444000,27/05/2018 18:00,BTC/EUR,6315.5,6354.96,6246.21,6267.1,12.5000
1527447600,27/05/2018 19:00,BTC/EUR,6267.1,6272.86,6244,6263.31,12.5417
1527451200,27/05/2018 20:00,BTC/EUR,6263.31,6283.04,6251.7,6266.37,12.5833
1527454800,27/05/2018 21:00,BTC/EUR,6266.37,6288.29,6252.3,6279.9,12.6250
1527458400,27/05/2018 22:00,BTC/EUR,6279.9,6295.1,6270.83,6290,12.6667
1527462000,27/05/2018 23:00,BTC/EUR,6290,6323.16,6274.65,6291,12.7083
1527465600,28/05/2018 00:00,BTC/EUR,6291,6310.91,6277.14,6295.2,12.7500
1527469200,28/05/2018 01:00,BTC/EUR,6295.2,6314.92,6256.94,6304.7,12.7917
1527472800,28/05/2018 02:00,BTC/EUR,6304.7,6305.99,6281.98,6286.72,12.8333
1527476400,28/05/2018 03:00,BTC/EUR,6286.72,6350,6286.6,6320.24,12.8750
1527480000,28/05/2018 04:00,BTC/EUR,6320.24,6320.24,6244,6256.81,12.9167
1527483600,28/05/2018 05:00,BTC/EUR,6256.81,6277.14,6108,6140,12.9583
1527487200,28/05/2018 06:00,BTC/EUR,6140,6178.32,6127.23,6174.05,13.0000
1527490800,28/05/2018 07:00,BTC/EUR,6174.05,6197.99,6162.43,6177.92,13.0417
1527494400,28/05/2018 08:00,BTC/EUR,6177.92,6199.71,6164.9,6198.43,13.0833
1527498000,28/05/2018 09:00,BTC/EUR,6198.43,6217.36,6185,6191.4,13.1250
1527501600,28/05/2018 10:00,BTC/EUR,6191.4,6223,6185,6213.46,13.1667
1527505200,28/05/2018 11:00,BTC/EUR,6213.46,6215,6190.77,6200.1,13.2083
1527508800,28/05/2018 12:00,BTC/EUR,6200.1,6300,6160.5,6272.53,13.2500
1527512400,28/05/2018 13:00,BTC/EUR,6272.53,6286.34,6244.03,6269.52,13.2917
1527516000,28/05/2018 14:00,BTC/EUR,6269.52,6276.04,6232.1,6232.1,13.3333
1527519600,28/05/2018 15:00,BTC/EUR,6232.1,6261.13,6199,6228.91,13.3750
1527523200,28/05/2018 16:00,BTC/EUR,6228.91,6236.38,6204.86,6207,13.4167
1527526800,28/05/2018 17:00,BTC/EUR,6207,6229.16,6200,6228.84,13.4583
1527530400,28/05/2018 18:00,BTC/EUR,6228.84,6236,6202.35,6213.79,13.5000
1527534000,28/05/2018 19:00,BTC/EUR,6213.79,6242.26,6200.4,6216.8,13.5417
1527537600,28/05/2018 20:00,BTC/EUR,6216.8,6244.42,6200,6219.99,13.5833
1527541200,28/05/2018 21:00,BTC/EUR,6219.99,6219.99,6144.55,6155.81,13.6250
1527544800,28/05/2018 22:00,BTC/EUR,6155.81,6176.03,6091.1,6132.65,13.6667
1527548400,28/05/2018 23:00,BTC/EUR,6132.65,6141.13,6106.11,6113.63,13.7083
1527552000,29/05/2018 00:00,BTC/EUR,6113.63,6144.9,6109.19,6124.35,13.7500
1527555600,29/05/2018 01:00,BTC/EUR,6124.35,6130.04,6075,6122.21,13.7917
1527559200,29/05/2018 02:00,BTC/EUR,6122.21,6123.99,6090,6112.1,13.8333
1527562800,29/05/2018 03:00,BTC/EUR,6112.1,6133.85,6107.1,6125.9,13.8750
1527566400,29/05/2018 04:00,BTC/EUR,6125.9,6142.05,6110.57,6128.69,13.9167
1527570000,29/05/2018 05:00,BTC/EUR,6128.69,6128.69,6086.01,6117.1,13.9583
1527573600,29/05/2018 06:00,BTC/EUR,6117.1,6140.09,6090.64,6125.38,14.0000
1527577200,29/05/2018 07:00,BTC/EUR,6125.38,6185.2,6115.83,6180,14.0417
1527580800,29/05/2018 08:00,BTC/EUR,6180,6183.51,6148.4,6178.24,14.0833
1527584400,29/05/2018 09:00,BTC/EUR,6178.24,6186.49,6145.64,6170.75,14.1250
1527588000,29/05/2018 10:00,BTC/EUR,6170.75,6230,6153.07,6215.2,14.1667
1527591600,29/05/2018 11:00,BTC/EUR,6215.2,6483.94,6215.2,6407.33,14.2083
1527595200,29/05/2018 12:00,BTC/EUR,6407.33,6450,6382.82,6397.21,14.2500
1527598800,29/05/2018 13:00,BTC/EUR,6397.21,6450,6391.7,6441.31,14.2917
1527602400,29/05/2018 14:00,BTC/EUR,6441.31,6449.99,6387.72,6406.68,14.3333
1527606000,29/05/2018 15:00,BTC/EUR,6406.68,6437.8,6400.44,6434.08,14.3750
1527609600,29/05/2018 16:00,BTC/EUR,6434.08,6446.88,6410.27,6435.21,14.4167
1527613200,29/05/2018 17:00,BTC/EUR,6435.21,6519.89,6418.67,6496.06,14.4583
1527616800,29/05/2018 18:00,BTC/EUR,6496.06,6515.59,6449.09,6469.47,14.5000
1527620400,29/05/2018 19:00,BTC/EUR,6469.47,6484.78,6456.33,6478.65,14.5417
1527624000,29/05/2018 20:00,BTC/EUR,6478.65,6532.47,6465.01,6506.07,14.5833
1527627600,29/05/2018 21:00,BTC/EUR,6506.07,6513.4,6475.05,6503.84,14.6250
1527631200,29/05/2018 22:00,BTC/EUR,6503.84,6503.84,6405.38,6444.16,14.6667
1527634800,29/05/2018 23:00,BTC/EUR,6444.16,6482.41,6429.58,6470.43,14.7083
1527638400,30/05/2018 00:00,BTC/EUR,6470.43,6507.44,6444.63,6495.16,14.7500
1527642000,30/05/2018 01:00,BTC/EUR,6495.16,6546.69,6484.51,6509,14.7917
1527645600,30/05/2018 02:00,BTC/EUR,6509,6549.98,6504.18,6504.18,14.8333
1527649200,30/05/2018 03:00,BTC/EUR,6504.18,6523.23,6475.08,6486.55,14.8750
1527652800,30/05/2018 04:00,BTC/EUR,6486.55,6509.78,6471.78,6499.59,14.9167
1527656400,30/05/2018 05:00,BTC/EUR,6499.59,6519.9,6485.83,6500.41,14.9583
1527660000,30/05/2018 06:00,BTC/EUR,6500.41,6534.08,6425.32,6453.23,15.0000
1527663600,30/05/2018 07:00,BTC/EUR,6453.23,6474.19,6444.43,6458.83,15.0417
1527667200,30/05/2018 08:00,BTC/EUR,6458.83,6465.3,6435.94,6440.55,15.0833
1527670800,30/05/2018 09:00,BTC/EUR,6440.55,6484.22,6424.95,6450.41,15.1250
1527674400,30/05/2018 10:00,BTC/EUR,6450.41,6475,6443.55,6461.16,15.1667
1527678000,30/05/2018 11:00,BTC/EUR,6461.16,6499.99,6435.81,6455.99,15.2083
1527681600,30/05/2018 12:00,BTC/EUR,6455.99,6495.59,6444.54,6477.28,15.2500
1527685200,30/05/2018 13:00,BTC/EUR,6477.28,6488.99,6445.1,6470,15.2917
1527688800,30/05/2018 14:00,BTC/EUR,6470,6484.11,6343.43,6376.59,15.3333
1527692400,30/05/2018 15:00,BTC/EUR,6376.59,6376.59,6283.74,6289.9,15.3750
1527696000,30/05/2018 16:00,BTC/EUR,6289.9,6318.1,6250.1,6260.14,15.4167
1527699600,30/05/2018 17:00,BTC/EUR,6260.14,6301.5,6249,6291.38,15.4583
1527703200,30/05/2018 18:00,BTC/EUR,6291.38,6297.24,6260.01,6276.75,15.5000
1527706800,30/05/2018 19:00,BTC/EUR,6276.75,6292.95,6261.82,6280,15.5417
1527710400,30/05/2018 20:00,BTC/EUR,6280,6311.48,6279.36,6303.49,15.5833
1527714000,30/05/2018 21:00,BTC/EUR,6303.49,6310.32,6275.81,6300,15.6250
1527717600,30/05/2018 22:00,BTC/EUR,6300,6316.89,6285.78,6312,15.6667
1527721200,30/05/2018 23:00,BTC/EUR,6312,6348.5,6302.31,6337.68,15.7083
1527724800,31/05/2018 00:00,BTC/EUR,6337.68,6337.76,6311.46,6329.91,15.7500
1527728400,31/05/2018 01:00,BTC/EUR,6329.91,6329.91,6300,6304.13,15.7917
1527732000,31/05/2018 02:00,BTC/EUR,6304.13,6316.94,6291.3,6308.68,15.8333
1527735600,31/05/2018 03:00,BTC/EUR,6308.68,6329.54,6302.24,6315.73,15.8750
1527739200,31/05/2018 04:00,BTC/EUR,6315.73,6425,6315.73,6425,15.9167
